epoch,loss,val_loss,accuracy,val_accuracy,recall,val_recall,auc,val_auc,phase
30,0.18010471761226654,0.18721292912960052,0.9919999837875366,0.7111111283302307,0.9247999787330627,0.5444444417953491,0.9998427629470825,0.9257407784461975,Phase 1
31,0.1808633953332901,0.1849229782819748,0.9936000108718872,0.7222222089767456,0.9168000221252441,0.5555555820465088,0.9997171759605408,0.9283179044723511,Phase 1
32,0.17724815011024475,0.18534621596336365,0.9959999918937683,0.699999988079071,0.9416000247001648,0.5444444417953491,0.9997307062149048,0.9257407188415527,Phase 1
33,0.1771484613418579,0.1834910660982132,0.9944000244140625,0.7111111283302307,0.9368000030517578,0.5444444417953491,0.9999579787254333,0.9293055534362793,Phase 1
34,0.17598862946033478,0.18350397050380707,0.9968000054359436,0.7111111283302307,0.9399999976158142,0.5444444417953491,0.9999570250511169,0.9279628992080688,Phase 1
35,0.17628853023052216,0.18445295095443726,0.9968000054359436,0.7222222089767456,0.9312000274658203,0.5222222208976746,0.9999770522117615,0.9271141886711121,Phase 1
36,0.17414094507694244,0.18449179828166962,0.9976000189781189,0.7111111283302307,0.9440000057220459,0.5777778029441833,0.9999812245368958,0.9262808561325073,Phase 1
37,0.17420779168605804,0.1845601350069046,0.9968000054359436,0.699999988079071,0.9472000002861023,0.5444444417953491,0.9999005198478699,0.9254012107849121,Phase 1
38,0.17467668652534485,0.1839117854833603,0.9983999729156494,0.699999988079071,0.9376000165939331,0.5555555820465088,0.999984085559845,0.9261573553085327,Phase 1
39,0.17401354014873505,0.18391452729701996,0.9976000189781189,0.699999988079071,0.9544000029563904,0.5555555820465088,0.999973714351654,0.9268518090248108,Phase 1
40,0.1730683147907257,0.18401885032653809,0.995199978351593,0.6888889074325562,0.9616000056266785,0.5555555820465088,0.9999505281448364,0.9259722232818604,Phase 1
41,0.17325976490974426,0.184000626206398,0.9983999729156494,0.699999988079071,0.9584000110626221,0.5444444417953491,0.99992436170578,0.9257252812385559,Phase 1
42,0.17316271364688873,0.18413043022155762,0.9959999918937683,0.6888889074325562,0.9455999732017517,0.5555555820465088,0.9999763369560242,0.9252932071685791,Phase 1
43,0.17414063215255737,0.18467926979064941,0.995199978351593,0.699999988079071,0.9488000273704529,0.5444444417953491,0.999947190284729,0.924290120601654,Phase 1
44,0.17362405359745026,0.18491096794605255,0.995199978351593,0.699999988079071,0.9503999948501587,0.5555555820465088,0.9999538660049438,0.9240586161613464,Phase 1
45,0.17405231297016144,0.18458688259124756,0.995199978351593,0.699999988079071,0.9472000002861023,0.5555555820465088,0.9999027252197266,0.9244752526283264,Phase 1
46,0.17320817708969116,0.1845478117465973,0.9976000189781189,0.699999988079071,0.9495999813079834,0.5555555820465088,0.9999836683273315,0.9242129921913147,Phase 1
47,0.17317698895931244,0.18447867035865784,0.9959999918937683,0.699999988079071,0.9472000002861023,0.5555555820465088,0.9999788999557495,0.9248302578926086,Phase 1
48,0.1729874610900879,0.18444035947322845,0.9983999729156494,0.699999988079071,0.951200008392334,0.5555555820465088,0.9999749660491943,0.9246759414672852,Phase 1
49,0.17349709570407867,0.18443843722343445,0.9983999729156494,0.699999988079071,0.9448000192642212,0.5555555820465088,0.9999868869781494,0.9248611330986023,Phase 1
50,0.17383772134780884,0.1844334900379181,0.995199978351593,0.699999988079071,0.9488000273704529,0.5555555820465088,0.9999588131904602,0.9248302578926086,Phase 1
51,0.3608337938785553,0.18589399755001068,0.86080002784729,0.7333333492279053,0.5184000134468079,0.5888888835906982,0.9731547236442566,0.9296758770942688,Phase 2
52,0.29179617762565613,0.18450351059436798,0.9336000084877014,0.7333333492279053,0.7120000123977661,0.6222222447395325,0.9933671355247498,0.9327777028083801,Phase 2
53,0.27084168791770935,0.1805942803621292,0.9592000246047974,0.7777777910232544,0.795199990272522,0.644444465637207,0.9968907833099365,0.9356789588928223,Phase 2
54,0.25777867436408997,0.18061214685440063,0.972000002861023,0.7777777910232544,0.8471999764442444,0.6111111044883728,0.9986257553100586,0.9350616931915283,Phase 2
55,0.25590285658836365,0.1817525029182434,0.9760000109672546,0.7777777910232544,0.8519999980926514,0.6000000238418579,0.9980983734130859,0.9324691295623779,Phase 2
56,0.24843132495880127,0.18081358075141907,0.9832000136375427,0.7888888716697693,0.8759999871253967,0.6222222447395325,0.9993866086006165,0.9339197874069214,Phase 2
57,0.2435990273952484,0.17971906065940857,0.9864000082015991,0.7777777910232544,0.909600019454956,0.6222222447395325,0.9996212720870972,0.9341512322425842,Phase 2
58,0.23886272311210632,0.17967142164707184,0.995199978351593,0.7888888716697693,0.9160000085830688,0.6000000238418579,0.9999070763587952,0.9334259033203125,Phase 2
59,0.23858840763568878,0.17987026274204254,0.9887999892234802,0.7777777910232544,0.920799970626831,0.6111111044883728,0.9997327923774719,0.9327623248100281,Phase 2
60,0.23614950478076935,0.17743703722953796,0.9919999837875366,0.7888888716697693,0.9264000058174133,0.6111111044883728,0.9998977780342102,0.9378394484519958,Phase 2
61,0.23675954341888428,0.17849946022033691,0.9911999702453613,0.7777777910232544,0.91839998960495,0.6000000238418579,0.9998064041137695,0.9349382519721985,Phase 2
62,0.23362421989440918,0.17781127989292145,0.9927999973297119,0.7777777910232544,0.9520000219345093,0.6000000238418579,0.9998663663864136,0.9359567761421204,Phase 2
63,0.23312604427337646,0.1770055592060089,0.995199978351593,0.800000011920929,0.9336000084877014,0.5888888835906982,0.9999521374702454,0.9377777576446533,Phase 2
64,0.23136699199676514,0.176921084523201,0.9927999973297119,0.7777777910232544,0.9359999895095825,0.5666666626930237,0.999893307685852,0.9369136095046997,Phase 2
65,0.23092778027057648,0.17702387273311615,0.995199978351593,0.7888888716697693,0.9431999921798706,0.5666666626930237,0.9999487400054932,0.9378703236579895,Phase 2
66,0.23108601570129395,0.17639629542827606,0.995199978351593,0.8111110925674438,0.9423999786376953,0.5666666626930237,0.9999200701713562,0.9377931952476501,Phase 2
67,0.22837240993976593,0.17711268365383148,0.9968000054359436,0.7777777910232544,0.9535999894142151,0.5888888835906982,0.9999570250511169,0.9370833039283752,Phase 2
68,0.22938337922096252,0.1770029515028,0.9959999918937683,0.7777777910232544,0.9455999732017517,0.5777778029441833,0.9998175501823425,0.9373302459716797,Phase 2
69,0.22686374187469482,0.17572900652885437,0.9991999864578247,0.800000011920929,0.9527999758720398,0.5666666626930237,0.9999937415122986,0.9394599199295044,Phase 2
70,0.22602829337120056,0.17583464086055756,0.9983999729156494,0.800000011920929,0.9592000246047974,0.5888888835906982,0.9999963045120239,0.938904345035553,Phase 2
71,0.22701911628246307,0.17548489570617676,0.9983999729156494,0.8111110925674438,0.9567999839782715,0.5444444417953491,0.9999954104423523,0.9387190937995911,Phase 2
72,0.22618193924427032,0.1750437617301941,0.9983999729156494,0.8111110925674438,0.9584000110626221,0.5666666626930237,0.9999796748161316,0.9401234984397888,Phase 2
73,0.22553633153438568,0.17535868287086487,0.9983999729156494,0.800000011920929,0.9575999975204468,0.5888888835906982,0.9999921321868896,0.9396913647651672,Phase 2
74,0.2252291440963745,0.17484013736248016,0.9976000189781189,0.800000011920929,0.9648000001907349,0.5666666626930237,0.9999736547470093,0.9401079416275024,Phase 2
75,0.22447119653224945,0.1751198172569275,0.9991999864578247,0.800000011920929,0.9639999866485596,0.5666666626930237,0.9999977350234985,0.9402160048484802,Phase 2
76,0.2253468930721283,0.1748039722442627,0.9968000054359436,0.800000011920929,0.9616000056266785,0.5777778029441833,0.9999776482582092,0.9406172633171082,Phase 2
77,0.22519338130950928,0.17486904561519623,0.9976000189781189,0.800000011920929,0.9639999866485596,0.5666666626930237,0.9999920725822449,0.9406790137290955,Phase 2
78,0.22652189433574677,0.17516908049583435,0.9968000054359436,0.800000011920929,0.9567999839782715,0.5666666626930237,0.9999719262123108,0.9402005672454834,Phase 2
79,0.2241482436656952,0.17457042634487152,1.0,0.800000011920929,0.9584000110626221,0.5666666626930237,0.9999983906745911,0.9409722089767456,Phase 2
80,0.22448241710662842,0.174337700009346,0.9991999864578247,0.800000011920929,0.9679999947547913,0.5666666626930237,0.9999961256980896,0.9409568309783936,Phase 2
81,0.2255852222442627,0.17433634400367737,0.9959999918937683,0.800000011920929,0.9575999975204468,0.5666666626930237,0.9998398423194885,0.9409722089767456,Phase 2
82,0.2232142835855484,0.1739538609981537,0.9991999864578247,0.8111110925674438,0.9688000082969666,0.5666666626930237,0.999986469745636,0.9413117170333862,Phase 2
83,0.2226668894290924,0.17378570139408112,1.0,0.8111110925674438,0.9696000218391418,0.5666666626930237,0.9999963641166687,0.9413580298423767,Phase 2
84,0.22449719905853271,0.17389336228370667,0.9976000189781189,0.8111110925674438,0.9599999785423279,0.5666666626930237,0.9999826550483704,0.9414505958557129,Phase 2
85,0.2251250445842743,0.1738547682762146,0.9968000054359436,0.8111110925674438,0.9616000056266785,0.5666666626930237,0.9999677538871765,0.941743791103363,Phase 2
86,0.22352807223796844,0.1739993542432785,0.9976000189781189,0.8111110925674438,0.9679999947547913,0.5666666626930237,0.9999842643737793,0.9415894746780396,Phase 2
87,0.224775493144989,0.173799067735672,1.0,0.8111110925674438,0.9527999758720398,0.5666666626930237,0.9999992847442627,0.9416512846946716,Phase 2
88,0.22194033861160278,0.1738337129354477,0.9991999864578247,0.8111110925674438,0.9648000001907349,0.5666666626930237,0.9999987483024597,0.941512405872345,Phase 2
89,0.2224932163953781,0.17395159602165222,1.0,0.8111110925674438,0.9656000137329102,0.5666666626930237,1.0,0.9413734674453735,Phase 2
90,0.22474724054336548,0.17401324212551117,0.9959999918937683,0.8111110925674438,0.9552000164985657,0.5666666626930237,0.9999870657920837,0.9410495162010193,Phase 2
