epoch,accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.86080002784729,0.9731547236442566,0.3608337938785553,0.967164158821106,0.5184000134468079,0.7333333492279053,0.9296758770942688,0.18589399755001068,0.868852436542511,0.5888888835906982
1,0.9336000084877014,0.9933671355247498,0.29179617762565613,0.9888888597488403,0.7120000123977661,0.7333333492279053,0.9327777028083801,0.18450351059436798,0.875,0.6222222447395325
2,0.9592000246047974,0.9968907833099365,0.27084168791770935,0.9910269379615784,0.795199990272522,0.7777777910232544,0.9356789588928223,0.1805942803621292,0.892307698726654,0.644444465637207
3,0.972000002861023,0.9986257553100586,0.25777867436408997,0.9943661689758301,0.8471999764442444,0.7777777910232544,0.9350616931915283,0.18061214685440063,0.9016393423080444,0.6111111044883728
4,0.9760000109672546,0.9980983734130859,0.25590285658836365,0.994397759437561,0.8519999980926514,0.7777777910232544,0.9324691295623779,0.1817525029182434,0.8999999761581421,0.6000000238418579
5,0.9832000136375427,0.9993866086006165,0.24843132495880127,0.9972677826881409,0.8759999871253967,0.7888888716697693,0.9339197874069214,0.18081358075141907,0.8888888955116272,0.6222222447395325
6,0.9864000082015991,0.9996212720870972,0.2435990273952484,0.998244047164917,0.909600019454956,0.7777777910232544,0.9341512322425842,0.17971906065940857,0.875,0.6222222447395325
7,0.995199978351593,0.9999070763587952,0.23886272311210632,0.9991273880004883,0.9160000085830688,0.7888888716697693,0.9334259033203125,0.17967142164707184,0.8999999761581421,0.6000000238418579
8,0.9887999892234802,0.9997327923774719,0.23858840763568878,0.9991319179534912,0.920799970626831,0.7777777910232544,0.9327623248100281,0.17987026274204254,0.8730158805847168,0.6111111044883728
9,0.9919999837875366,0.9998977780342102,0.23614950478076935,0.9991371631622314,0.9264000058174133,0.7888888716697693,0.9378394484519958,0.17743703722953796,0.8870967626571655,0.6111111044883728
10,0.9911999702453613,0.9998064041137695,0.23675954341888428,0.9982608556747437,0.91839998960495,0.7777777910232544,0.9349382519721985,0.17849946022033691,0.8852459192276001,0.6000000238418579
11,0.9927999973297119,0.9998663663864136,0.23362421989440918,0.9991603493690491,0.9520000219345093,0.7777777910232544,0.9359567761421204,0.17781127989292145,0.8709677457809448,0.6000000238418579
12,0.995199978351593,0.9999521374702454,0.23312604427337646,1.0,0.9336000084877014,0.800000011920929,0.9377777576446533,0.1770055592060089,0.868852436542511,0.5888888835906982
13,0.9927999973297119,0.999893307685852,0.23136699199676514,0.9982935190200806,0.9359999895095825,0.7777777910232544,0.9369136095046997,0.176921084523201,0.8793103694915771,0.5666666626930237
14,0.995199978351593,0.9999487400054932,0.23092778027057648,0.9991525411605835,0.9431999921798706,0.7888888716697693,0.9378703236579895,0.17702387273311615,0.8793103694915771,0.5666666626930237
15,0.995199978351593,0.9999200701713562,0.23108601570129395,0.998305082321167,0.9423999786376953,0.8111110925674438,0.9377931952476501,0.17639629542827606,0.8947368264198303,0.5666666626930237
16,0.9968000054359436,0.9999570250511169,0.22837240993976593,0.9983249306678772,0.9535999894142151,0.7777777910232544,0.9370833039283752,0.17711268365383148,0.8833333253860474,0.5888888835906982
17,0.9959999918937683,0.9998175501823425,0.22938337922096252,0.9991546869277954,0.9455999732017517,0.7777777910232544,0.9373302459716797,0.1770029515028,0.8965517282485962,0.5777778029441833
18,0.9991999864578247,0.9999937415122986,0.22686374187469482,1.0,0.9527999758720398,0.800000011920929,0.9394599199295044,0.17572900652885437,0.8947368264198303,0.5666666626930237
19,0.9983999729156494,0.9999963045120239,0.22602829337120056,1.0,0.9592000246047974,0.800000011920929,0.938904345035553,0.17583464086055756,0.8983050584793091,0.5888888835906982
20,0.9983999729156494,0.9999954104423523,0.22701911628246307,1.0,0.9567999839782715,0.8111110925674438,0.9387190937995911,0.17548489570617676,0.8909090757369995,0.5444444417953491
21,0.9983999729156494,0.9999796748161316,0.22618193924427032,0.999165952205658,0.9584000110626221,0.8111110925674438,0.9401234984397888,0.1750437617301941,0.8947368264198303,0.5666666626930237
22,0.9983999729156494,0.9999921321868896,0.22553633153438568,1.0,0.9575999975204468,0.800000011920929,0.9396913647651672,0.17535868287086487,0.8983050584793091,0.5888888835906982
23,0.9976000189781189,0.9999736547470093,0.2252291440963745,0.9991714954376221,0.9648000001907349,0.800000011920929,0.9401079416275024,0.17484013736248016,0.8947368264198303,0.5666666626930237
24,0.9991999864578247,0.9999977350234985,0.22447119653224945,1.0,0.9639999866485596,0.800000011920929,0.9402160048484802,0.1751198172569275,0.8947368264198303,0.5666666626930237
25,0.9968000054359436,0.9999776482582092,0.2253468930721283,1.0,0.9616000056266785,0.800000011920929,0.9406172633171082,0.1748039722442627,0.8965517282485962,0.5777778029441833
26,0.9976000189781189,0.9999920725822449,0.22519338130950928,1.0,0.9639999866485596,0.800000011920929,0.9406790137290955,0.17486904561519623,0.8947368264198303,0.5666666626930237
27,0.9968000054359436,0.9999719262123108,0.22652189433574677,1.0,0.9567999839782715,0.800000011920929,0.9402005672454834,0.17516908049583435,0.8947368264198303,0.5666666626930237
28,1.0,0.9999983906745911,0.2241482436656952,1.0,0.9584000110626221,0.800000011920929,0.9409722089767456,0.17457042634487152,0.8947368264198303,0.5666666626930237
29,0.9991999864578247,0.9999961256980896,0.22448241710662842,1.0,0.9679999947547913,0.800000011920929,0.9409568309783936,0.174337700009346,0.8947368264198303,0.5666666626930237
30,0.9959999918937683,0.9998398423194885,0.2255852222442627,0.9991652965545654,0.9575999975204468,0.800000011920929,0.9409722089767456,0.17433634400367737,0.9107142686843872,0.5666666626930237
31,0.9991999864578247,0.999986469745636,0.2232142835855484,0.9991748929023743,0.9688000082969666,0.8111110925674438,0.9413117170333862,0.1739538609981537,0.9107142686843872,0.5666666626930237
32,1.0,0.9999963641166687,0.2226668894290924,1.0,0.9696000218391418,0.8111110925674438,0.9413580298423767,0.17378570139408112,0.9107142686843872,0.5666666626930237
33,0.9976000189781189,0.9999826550483704,0.22449719905853271,0.9991673827171326,0.9599999785423279,0.8111110925674438,0.9414505958557129,0.17389336228370667,0.9107142686843872,0.5666666626930237
34,0.9968000054359436,0.9999677538871765,0.2251250445842743,1.0,0.9616000056266785,0.8111110925674438,0.941743791103363,0.1738547682762146,0.9107142686843872,0.5666666626930237
35,0.9976000189781189,0.9999842643737793,0.22352807223796844,1.0,0.9679999947547913,0.8111110925674438,0.9415894746780396,0.1739993542432785,0.9107142686843872,0.5666666626930237
36,1.0,0.9999992847442627,0.224775493144989,1.0,0.9527999758720398,0.8111110925674438,0.9416512846946716,0.173799067735672,0.9107142686843872,0.5666666626930237
37,0.9991999864578247,0.9999987483024597,0.22194033861160278,1.0,0.9648000001907349,0.8111110925674438,0.941512405872345,0.1738337129354477,0.9107142686843872,0.5666666626930237
38,1.0,1.0,0.2224932163953781,1.0,0.9656000137329102,0.8111110925674438,0.9413734674453735,0.17395159602165222,0.9107142686843872,0.5666666626930237
39,0.9959999918937683,0.9999870657920837,0.22474724054336548,1.0,0.9552000164985657,0.8111110925674438,0.9410495162010193,0.17401324212551117,0.9107142686843872,0.5666666626930237
