epoch,accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
20,0.9815999865531921,0.9988951683044434,0.1954634040594101,0.999079167842865,0.8679999709129333,0.7333333492279053,0.9056635499000549,0.19963251054286957,0.8571428656578064,0.46666666865348816
21,0.979200005531311,0.9991176128387451,0.19261862337589264,0.9981566667556763,0.8664000034332275,0.7111111283302307,0.9050617218017578,0.20003774762153625,0.8461538553237915,0.4888888895511627
22,0.9847999811172485,0.9994962811470032,0.19007688760757446,0.9973285794258118,0.8960000276565552,0.699999988079071,0.898302435874939,0.20276305079460144,0.8823529481887817,0.5
23,0.9911999702453613,0.999536395072937,0.18800222873687744,0.9991087317466736,0.8967999815940857,0.7111111283302307,0.9033024907112122,0.20021602511405945,0.8775510191917419,0.47777777910232544
24,0.9896000027656555,0.9997348189353943,0.1865076720714569,0.9991158246994019,0.9039999842643738,0.7222222089767456,0.9016820788383484,0.20000101625919342,0.8823529481887817,0.5
25,0.9887999892234802,0.9997421503067017,0.18748897314071655,1.0,0.8935999870300293,0.7111111283302307,0.904321014881134,0.1985810101032257,0.8627451062202454,0.4888888895511627
26,0.9896000027656555,0.9998124837875366,0.184400737285614,1.0,0.909600019454956,0.7333333492279053,0.9009876847267151,0.19946403801441193,0.9038461446762085,0.5222222208976746
27,0.9879999756813049,0.9997051954269409,0.18436038494110107,0.9982425570487976,0.9088000059127808,0.7333333492279053,0.9009876251220703,0.19836951792240143,0.8823529481887817,0.5
28,0.9879999756813049,0.9996874332427979,0.18438228964805603,0.998236358165741,0.9056000113487244,0.7333333492279053,0.9010647535324097,0.19885700941085815,0.8627451062202454,0.4888888895511627
29,0.9927999973297119,0.9998735189437866,0.18223223090171814,1.0,0.9128000140190125,0.7222222089767456,0.9064815044403076,0.19598764181137085,0.8679245114326477,0.5111111402511597
30,0.9911999702453613,0.9998374581336975,0.18249931931495667,1.0,0.920799970626831,0.7555555701255798,0.9050617218017578,0.19569100439548492,0.8775510191917419,0.47777777910232544
31,0.9936000108718872,0.9998776912689209,0.18044674396514893,0.9991356730461121,0.9247999787330627,0.7444444298744202,0.9034104347229004,0.19623388350009918,0.8799999952316284,0.4888888895511627
32,0.9936000108718872,0.9999390840530396,0.1798688769340515,1.0,0.9264000058174133,0.7222222089767456,0.9006326794624329,0.19819845259189606,0.8653846383094788,0.5
33,0.995199978351593,0.9999516010284424,0.1787394881248474,1.0,0.9296000003814697,0.7222222089767456,0.9081635475158691,0.19505389034748077,0.8679245114326477,0.5111111402511597
34,0.9936000108718872,0.9999420642852783,0.17993107438087463,0.9991289377212524,0.9175999760627747,0.699999988079071,0.9045678377151489,0.1965104639530182,0.8600000143051147,0.47777777910232544
35,0.9944000244140625,0.999941349029541,0.17870166897773743,1.0,0.9279999732971191,0.7222222089767456,0.9053394794464111,0.19552285969257355,0.8653846383094788,0.5
36,0.9976000189781189,0.9999676942825317,0.17827393114566803,1.0,0.920799970626831,0.7222222089767456,0.9093518257141113,0.19342100620269775,0.8679245114326477,0.5111111402511597
37,0.9976000189781189,0.9999822974205017,0.17761796712875366,1.0,0.925599992275238,0.7222222089767456,0.9066358208656311,0.19535160064697266,0.8518518805503845,0.5111111402511597
38,0.995199978351593,0.9999551177024841,0.176792711019516,0.9991511106491089,0.9416000247001648,0.7333333492279053,0.9062963128089905,0.1947166621685028,0.8653846383094788,0.5
39,0.9968000054359436,0.9999732375144958,0.17562012374401093,1.0,0.9431999921798706,0.7333333492279053,0.9064968824386597,0.19425609707832336,0.8846153616905212,0.5111111402511597
40,0.9968000054359436,0.9999749660491943,0.17642633616924286,1.0,0.9391999840736389,0.7222222089767456,0.9059876203536987,0.19494910538196564,0.8518518805503845,0.5111111402511597
41,0.9968000054359436,0.9999604821205139,0.176100954413414,0.999148964881897,0.9391999840736389,0.7333333492279053,0.9046913981437683,0.1948094218969345,0.8518518805503845,0.5111111402511597
42,0.9959999918937683,0.999946117401123,0.17687171697616577,0.9991452693939209,0.9351999759674072,0.7444444298744202,0.9054012298583984,0.1949259489774704,0.8679245114326477,0.5111111402511597
43,0.9991999864578247,0.9999772906303406,0.1749774068593979,0.9991496801376343,0.9399999976158142,0.7444444298744202,0.9057098627090454,0.19481348991394043,0.8518518805503845,0.5111111402511597
44,0.9983999729156494,0.9999908804893494,0.17502322793006897,1.0,0.9383999705314636,0.7444444298744202,0.9061882495880127,0.19456812739372253,0.8518518805503845,0.5111111402511597
45,0.9983999729156494,0.999980628490448,0.17570479214191437,1.0,0.9344000220298767,0.7444444298744202,0.9067437648773193,0.19441038370132446,0.8653846383094788,0.5
46,0.9983999729156494,0.999993085861206,0.17527055740356445,1.0,0.9391999840736389,0.7444444298744202,0.9067592620849609,0.1943804919719696,0.849056601524353,0.5
47,0.9976000189781189,0.9999879598617554,0.17712479829788208,1.0,0.9215999841690063,0.7444444298744202,0.9070370197296143,0.1943543255329132,0.8679245114326477,0.5111111402511597
48,0.995199978351593,0.9999865293502808,0.1757788360118866,1.0,0.9391999840736389,0.7444444298744202,0.9073611497879028,0.1943327784538269,0.8679245114326477,0.5111111402511597
49,0.9959999918937683,0.9999769926071167,0.1745482236146927,1.0,0.946399986743927,0.7444444298744202,0.9069445133209229,0.19432714581489563,0.8679245114326477,0.5111111402511597
