epoch,loss,val_loss,accuracy,val_accuracy,recall,val_recall,auc,val_auc,phase
25,0.1825418472290039,0.19595050811767578,0.9936000108718872,0.7222222089767456,0.9128000140190125,0.5777778029441833,0.9998356699943542,0.9093364477157593,Phase 1
26,0.18381525576114655,0.19439956545829773,0.9904000163078308,0.7444444298744202,0.9103999733924866,0.5777778029441833,0.9996119737625122,0.9127777814865112,Phase 1
27,0.18328772485256195,0.19518905878067017,0.9911999702453613,0.7333333492279053,0.9047999978065491,0.5777778029441833,0.9997613430023193,0.9094753265380859,Phase 1
28,0.18148601055145264,0.19774919748306274,0.9896000027656555,0.7111111283302307,0.9200000166893005,0.5888888835906982,0.9998378157615662,0.9073765277862549,Phase 1
29,0.17996123433113098,0.19634564220905304,0.9927999973297119,0.7222222089767456,0.9312000274658203,0.5555555820465088,0.9998492002487183,0.906049370765686,Phase 1
30,0.17874819040298462,0.19646267592906952,0.995199978351593,0.7333333492279053,0.925599992275238,0.5777778029441833,0.999937891960144,0.9049074649810791,Phase 1
31,0.17713364958763123,0.195089191198349,0.9959999918937683,0.7555555701255798,0.9383999705314636,0.5777778029441833,0.9999678134918213,0.9061111211776733,Phase 1
32,0.17742599546909332,0.19631695747375488,0.9936000108718872,0.7444444298744202,0.9391999840736389,0.5777778029441833,0.9999096393585205,0.9051234722137451,Phase 1
33,0.1765674352645874,0.19612812995910645,0.9959999918937683,0.7333333492279053,0.9376000165939331,0.5777778029441833,0.9999241828918457,0.903441309928894,Phase 1
34,0.17592912912368774,0.19661153852939606,0.9959999918937683,0.7555555701255798,0.9399999976158142,0.5666666626930237,0.9999447464942932,0.9031635522842407,Phase 1
35,0.17545129358768463,0.19544154405593872,0.9983999729156494,0.7444444298744202,0.9431999921798706,0.5777778029441833,0.9999783635139465,0.9047222137451172,Phase 1
36,0.17533919215202332,0.1959218531847,0.9959999918937683,0.7444444298744202,0.9376000165939331,0.5777778029441833,0.9999661445617676,0.9045833349227905,Phase 1
37,0.17609213292598724,0.19593124091625214,0.995199978351593,0.7444444298744202,0.9336000084877014,0.5777778029441833,0.9999405145645142,0.9031018614768982,Phase 1
38,0.17548786103725433,0.19623760879039764,0.995199978351593,0.7444444298744202,0.9327999949455261,0.5666666626930237,0.9998977184295654,0.9040277600288391,Phase 1
39,0.17592063546180725,0.19494056701660156,0.995199978351593,0.7333333492279053,0.9391999840736389,0.5777778029441833,0.9991986155509949,0.9043672680854797,Phase 1
40,0.17538687586784363,0.1944607049226761,0.9959999918937683,0.7333333492279053,0.9376000165939331,0.5777778029441833,0.9999771118164062,0.9066511988639832,Phase 1
41,0.17443189024925232,0.19440557062625885,0.9936000108718872,0.7333333492279053,0.9448000192642212,0.5777778029441833,0.9999099969863892,0.9059876203536987,Phase 1
42,0.17405828833580017,0.19465120136737823,0.9944000244140625,0.7333333492279053,0.9408000111579895,0.5777778029441833,0.9999623894691467,0.9052468538284302,Phase 1
43,0.17406480014324188,0.19433178007602692,0.9959999918937683,0.7333333492279053,0.9448000192642212,0.5777778029441833,0.9998985528945923,0.9050154089927673,Phase 1
44,0.17347605526447296,0.19447273015975952,0.9983999729156494,0.7333333492279053,0.9480000138282776,0.5777778029441833,0.9999886751174927,0.9051543474197388,Phase 1
45,0.17366395890712738,0.1944318413734436,0.9968000054359436,0.7333333492279053,0.9472000002861023,0.5777778029441833,0.9995765089988708,0.904629647731781,Phase 1
46,0.1723555326461792,0.194399893283844,0.9983999729156494,0.7333333492279053,0.9552000164985657,0.5777778029441833,0.9999903440475464,0.9052777886390686,Phase 1
47,0.1726340800523758,0.1943211406469345,0.9983999729156494,0.7333333492279053,0.9527999758720398,0.5777778029441833,0.9999922513961792,0.905524730682373,Phase 1
48,0.17434978485107422,0.1943775862455368,0.9983999729156494,0.7333333492279053,0.9408000111579895,0.5777778029441833,0.999925971031189,0.9053703546524048,Phase 1
49,0.1731511652469635,0.1943601816892624,0.9959999918937683,0.7333333492279053,0.9480000138282776,0.5777778029441833,0.9999806880950928,0.9054012298583984,Phase 1
50,0.17431628704071045,0.19436007738113403,0.9944000244140625,0.7333333492279053,0.9480000138282776,0.5777778029441833,0.9998850226402283,0.9054012298583984,Phase 1
51,0.23554494976997375,0.1957491934299469,0.9904000163078308,0.6777777671813965,0.9136000275611877,0.5555555820465088,0.9995449781417847,0.9129475355148315,Phase 2
52,0.23445065319538116,0.19450393319129944,0.9896000027656555,0.6777777671813965,0.91839998960495,0.5444444417953491,0.9997634887695312,0.9136265516281128,Phase 2
53,0.2315002679824829,0.19601330161094666,0.995199978351593,0.6777777671813965,0.9319999814033508,0.5666666626930237,0.9999351501464844,0.9117129445075989,Phase 2
54,0.22731943428516388,0.193649560213089,0.9959999918937683,0.6888889074325562,0.9480000138282776,0.5555555820465088,0.9999865293502808,0.9160956740379333,Phase 2
55,0.22876033186912537,0.19406041502952576,0.9959999918937683,0.6888889074325562,0.9368000030517578,0.5555555820465088,0.9999306797981262,0.9140586853027344,Phase 2
56,0.22669389843940735,0.1914728432893753,0.995199978351593,0.6888889074325562,0.9544000029563904,0.5555555820465088,0.9998823404312134,0.9161882400512695,Phase 2
57,0.226957768201828,0.19148039817810059,0.9927999973297119,0.6666666865348816,0.9472000002861023,0.5555555820465088,0.9998798370361328,0.9168981313705444,Phase 2
58,0.2253515124320984,0.19224348664283752,0.9991999864578247,0.6777777671813965,0.9495999813079834,0.5555555820465088,0.9999946355819702,0.9146450757980347,Phase 2
59,0.22477194666862488,0.19371962547302246,0.9991999864578247,0.6888889074325562,0.9552000164985657,0.5333333611488342,0.999983549118042,0.9139660596847534,Phase 2
60,0.22495022416114807,0.19251611828804016,0.9936000108718872,0.6888889074325562,0.9575999975204468,0.5777778029441833,0.9999121427536011,0.9174691438674927,Phase 2
61,0.22217848896980286,0.18952438235282898,0.9976000189781189,0.699999988079071,0.9599999785423279,0.5444444417953491,0.9999948740005493,0.9209104776382446,Phase 2
62,0.22493217885494232,0.1910330057144165,0.995199978351593,0.6888889074325562,0.9559999704360962,0.5555555820465088,0.9999440312385559,0.9180401563644409,Phase 2
63,0.22156710922718048,0.1894773542881012,0.9991999864578247,0.6777777671813965,0.9607999920845032,0.5333333611488342,0.9999978542327881,0.9211419224739075,Phase 2
64,0.22147023677825928,0.1901402771472931,0.9983999729156494,0.6888889074325562,0.9639999866485596,0.5333333611488342,0.999994695186615,0.9203086495399475,Phase 2
65,0.22076569497585297,0.18858779966831207,0.9983999729156494,0.699999988079071,0.9679999947547913,0.5333333611488342,0.9999898672103882,0.9208024740219116,Phase 2
66,0.22159264981746674,0.18829120695590973,0.9983999729156494,0.6666666865348816,0.9616000056266785,0.5444444417953491,0.9999823570251465,0.9220525026321411,Phase 2
67,0.2181352823972702,0.1886242926120758,0.9991999864578247,0.6777777671813965,0.974399983882904,0.5555555820465088,0.9999954104423523,0.9201851487159729,Phase 2
68,0.21927817165851593,0.18801045417785645,0.9991999864578247,0.6888889074325562,0.9679999947547913,0.5333333611488342,0.9999951124191284,0.920771598815918,Phase 2
69,0.218576118350029,0.18649739027023315,0.9991999864578247,0.6888889074325562,0.9688000082969666,0.5444444417953491,0.9999986290931702,0.9232252836227417,Phase 2
70,0.2186780571937561,0.18557286262512207,0.9991999864578247,0.699999988079071,0.967199981212616,0.5444444417953491,0.9999986886978149,0.9247221946716309,Phase 2
71,0.2175610363483429,0.185788094997406,0.9991999864578247,0.699999988079071,0.9711999893188477,0.5444444417953491,0.9999996423721313,0.9253240823745728,Phase 2
72,0.2201591581106186,0.18621335923671722,0.9968000054359436,0.699999988079071,0.9624000191688538,0.5444444417953491,0.9999847412109375,0.9231019020080566,Phase 2
73,0.21784192323684692,0.18613556027412415,0.9991999864578247,0.7111111283302307,0.967199981212616,0.5444444417953491,0.9999998211860657,0.9241974949836731,Phase 2
74,0.21789492666721344,0.18604780733585358,0.9991999864578247,0.7222222089767456,0.972000002861023,0.5555555820465088,0.9999966025352478,0.923086404800415,Phase 2
75,0.2177882045507431,0.18580074608325958,1.0,0.7111111283302307,0.9679999947547913,0.5666666626930237,0.9999996423721313,0.9240586161613464,Phase 2
76,0.2180572748184204,0.18544308841228485,0.9983999729156494,0.7111111283302307,0.9711999893188477,0.5444444417953491,0.9999773502349854,0.9247685074806213,Phase 2
77,0.21692636609077454,0.18539638817310333,1.0,0.7111111283302307,0.9735999703407288,0.5444444417953491,0.9999998807907104,0.924490749835968,Phase 2
78,0.21642079949378967,0.18525740504264832,1.0,0.7111111283302307,0.9815999865531921,0.5444444417953491,1.0,0.9243055582046509,Phase 2
79,0.2168908715248108,0.1844840794801712,1.0,0.7222222089767456,0.967199981212616,0.5444444417953491,0.9999995827674866,0.9247221946716309,Phase 2
80,0.21643207967281342,0.18468983471393585,0.9991999864578247,0.7111111283302307,0.9760000109672546,0.5444444417953491,0.999998927116394,0.9251234531402588,Phase 2
81,0.2155492901802063,0.1849036067724228,0.9983999729156494,0.699999988079071,0.9815999865531921,0.5444444417953491,0.9999987483024597,0.9246913194656372,Phase 2
82,0.21510383486747742,0.18500454723834991,1.0,0.699999988079071,0.9783999919891357,0.5444444417953491,0.9999998807907104,0.9247684478759766,Phase 2
83,0.2161444127559662,0.18474118411540985,1.0,0.6888889074325562,0.972000002861023,0.5444444417953491,0.9999997019767761,0.9247993230819702,Phase 2
84,0.2165459245443344,0.18506546318531036,1.0,0.699999988079071,0.9735999703407288,0.5555555820465088,1.0,0.9247376322746277,Phase 2
85,0.21577848494052887,0.1850994974374771,0.9991999864578247,0.6888889074325562,0.979200005531311,0.5555555820465088,0.9999997615814209,0.9251080751419067,Phase 2
86,0.216546893119812,0.18523254990577698,1.0,0.6888889074325562,0.9711999893188477,0.5555555820465088,0.9999994039535522,0.9245061874389648,Phase 2
87,0.21517546474933624,0.18518750369548798,0.9991999864578247,0.6888889074325562,0.9824000000953674,0.5555555820465088,0.9999997615814209,0.9246450662612915,Phase 2
88,0.21637502312660217,0.18520444631576538,0.9991999864578247,0.699999988079071,0.9711999893188477,0.5555555820465088,0.999995768070221,0.9241511821746826,Phase 2
89,0.21648983657360077,0.18515294790267944,1.0,0.699999988079071,0.9768000245094299,0.5555555820465088,0.9999998807907104,0.9243981242179871,Phase 2
90,0.21585220098495483,0.18504402041435242,0.9991999864578247,0.699999988079071,0.9696000218391418,0.5555555820465088,0.9999996423721313,0.924598753452301,Phase 2
