epoch,accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
23,0.9991999864578247,0.9999966025352478,0.21789492666721344,1.0,0.972000002861023,0.7222222089767456,0.923086404800415,0.18604780733585358,0.8620689511299133,0.5555555820465088
24,1.0,0.9999996423721313,0.2177882045507431,1.0,0.9679999947547913,0.7111111283302307,0.9240586161613464,0.18580074608325958,0.8644067645072937,0.5666666626930237
25,0.9983999729156494,0.9999773502349854,0.2180572748184204,0.9991769790649414,0.9711999893188477,0.7111111283302307,0.9247685074806213,0.18544308841228485,0.8909090757369995,0.5444444417953491
26,1.0,0.9999998807907104,0.21692636609077454,1.0,0.9735999703407288,0.7111111283302307,0.924490749835968,0.18539638817310333,0.859649121761322,0.5444444417953491
27,1.0,1.0,0.21642079949378967,1.0,0.9815999865531921,0.7111111283302307,0.9243055582046509,0.18525740504264832,0.875,0.5444444417953491
28,1.0,0.9999995827674866,0.2168908715248108,1.0,0.967199981212616,0.7222222089767456,0.9247221946716309,0.1844840794801712,0.875,0.5444444417953491
29,0.9991999864578247,0.999998927116394,0.21643207967281342,1.0,0.9760000109672546,0.7111111283302307,0.9251234531402588,0.18468983471393585,0.875,0.5444444417953491
30,0.9983999729156494,0.9999987483024597,0.2155492901802063,1.0,0.9815999865531921,0.699999988079071,0.9246913194656372,0.1849036067724228,0.875,0.5444444417953491
31,1.0,0.9999998807907104,0.21510383486747742,1.0,0.9783999919891357,0.699999988079071,0.9247684478759766,0.18500454723834991,0.875,0.5444444417953491
32,1.0,0.9999997019767761,0.2161444127559662,1.0,0.972000002861023,0.6888889074325562,0.9247993230819702,0.18474118411540985,0.875,0.5444444417953491
33,1.0,1.0,0.2165459245443344,1.0,0.9735999703407288,0.699999988079071,0.9247376322746277,0.18506546318531036,0.8771929740905762,0.5555555820465088
34,0.9991999864578247,0.9999997615814209,0.21577848494052887,1.0,0.979200005531311,0.6888889074325562,0.9251080751419067,0.1850994974374771,0.8771929740905762,0.5555555820465088
35,1.0,0.9999994039535522,0.216546893119812,1.0,0.9711999893188477,0.6888889074325562,0.9245061874389648,0.18523254990577698,0.8771929740905762,0.5555555820465088
36,0.9991999864578247,0.9999997615814209,0.21517546474933624,1.0,0.9824000000953674,0.6888889074325562,0.9246450662612915,0.18518750369548798,0.8771929740905762,0.5555555820465088
37,0.9991999864578247,0.999995768070221,0.21637502312660217,1.0,0.9711999893188477,0.699999988079071,0.9241511821746826,0.18520444631576538,0.8771929740905762,0.5555555820465088
38,1.0,0.9999998807907104,0.21648983657360077,1.0,0.9768000245094299,0.699999988079071,0.9243981242179871,0.18515294790267944,0.8771929740905762,0.5555555820465088
39,0.9991999864578247,0.9999996423721313,0.21585220098495483,1.0,0.9696000218391418,0.699999988079071,0.924598753452301,0.18504402041435242,0.8771929740905762,0.5555555820465088
